bus_100011,bus_100221,bus_100251,bus_100331,bus_100351,bus_100931,bus_102281,bus_103441,bus_105251,bus_105581,bus_105701,bus_106001,bus_106771,bus_107501,bus_110161,bus_130001,bus_131751,bus_133661,bus_134201,bus_134461,bus_135041,bus_200001,bus_200071,bus_200261,bus_201361,bus_204901,bus_211211,bus_211651,bus_216471,bus_230171,bus_230541,bus_230601,bus_232301,bus_232631,bus_233771,bus_251601,bus_252891,bus_253751,bus_253851,bus_254001,bus_254031,bus_254391,bus_255951,bus_255981,bus_256181,bus_256751,bus_257141,bus_257301,bus_258301,bus_261001,bus_261161,bus_261331,bus_262011,bus_280781,bus_280991,bus_281221,bus_283651,bus_284011,bus_284741,bus_285491,bus_286671,bus_300011,bus_301441,bus_301461,bus_301721,bus_301741,bus_302051,bus_302071,bus_302201,bus_302211,bus_303741,bus_400011,bus_400031,bus_400041,bus_400061,bus_400071,bus_400081,bus_400501,bus_401601,bus_401621,bus_401681,bus_401691,bus_402791,bus_402811,bus_403671,bus_403691,bus_403911,bus_405951,bus_406021,bus_406911,bus_407871,bus_408441,bus_408811,bus_409611,bus_409941,bus_500001,bus_500071,bus_500241,bus_500991,bus_501961,bus_503161,bus_530001,bus_530021,bus_530121,bus_532171,bus_600001,bus_600031,bus_601941,bus_605141,bus_605771,bus_606631,bus_700001,bus_700161,bus_700631,bus_701551,bus_701721,bus_740011,bus_740531,bus_741041,bus_741321,bus_742351,bus_770011,bus_771731,bus_772611,bus_800071
0.0,0.0,0.0,4.499096439973494,0.0,248.77335702668512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14502307185234,0.0,0.0,3.871965544244322,0.0,1.8549769281476596,0.0,19.530975702047687,1.4044937051984816,27.0,90.56674518984768,1322.517164267061,446.615236931399,28.361470035420314,0.0,0.0,0.0,82.07165321605144,370.2574329898827,171.88994062796385,0.0,143.4,830.0488505461924,0.0,68.46230312579482,143.4,0.0,143.4,0.0,0.0,143.4,0.0,0.0,0.0,0.0,0.0,0.0,1463.5141867288648,85.18829827488885,0.0,0.0,0.0,0.0,884.9817532737417,6.246495726495727,0.0,437.32626786317496,207.239476996047,0.0,0.0,0.0,0.0,0.0,128.87668418826655,310.3814272461493,25.617787444867375,0.0,0.0,0.0,578.8347226128336,42.72151898734177,0.0,0.0,15.164232555536904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0766380496989,19.20802790368008,12.037714065807195,0.0,0.0,19.82682316721185,0.0,0.0,365.559099472143,121.8496633279242,0.0,0.0,575.0,0.0,16.137931034482758,0.0,0.0,43.0,0.0,0.0,0.0,43.0,43.0,43.0,0.0,79.0,0.0,2.0,0.0,0.0,0.0,23.05522949962394,0.0,7.685336233460213,2.0,0.0,0.0,0.0,2.0,103.0
0.0,0.0,0.0,16.134690681284255,0.0,258.1182458888018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7633487145682267,0.0,0.0,13.885669537979638,0.0,1.236651285431773,0.0,18.90122637354458,5.036805011746279,58.0,96.01719610645303,1279.874425428177,432.2147456375966,27.446993616902507,0.0,0.0,0.0,79.4253661441501,358.31899359208984,164.82941178047594,0.0,141.8,806.3088069996962,0.0,66.25483074556318,141.8,0.0,141.8,0.0,0.0,141.8,0.0,0.0,0.0,0.0,0.0,0.0,1416.3251936950633,82.44151928886467,0.0,0.0,0.0,0.0,856.4467392855154,5.833504273504274,0.0,419.33834620445293,221.74302739432184,0.0,0.0,0.0,0.0,0.0,118.84618754153827,298.84083390716927,23.62395021448855,0.0,0.0,0.0,621.4788899481551,41.86708860759493,0.0,0.0,15.947624643276818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.417769392818,20.200324548150636,15.806041947277274,0.0,0.0,26.03348085433904,0.0,0.0,384.4440714005931,128.14447988361033,0.0,0.0,265.0,0.0,19.862068965517242,0.0,0.0,31.8,0.0,0.0,0.0,31.8,31.8,31.8,0.0,67.80000000000001,0.0,1.3333333333333333,0.0,0.0,0.0,24.304265394944363,0.0,7.087185064346564,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,100.0
0.0,0.3492063492063492,0.0,10.704746702005899,0.0,245.00809140394102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9083717864205667,0.0,0.0,9.212607674236489,0.0,3.0916282135794324,0.0,18.382266278759616,3.3417264020239736,71.0,89.83747649692722,1244.7336499035407,420.34767410844466,26.69339730904987,0.0,0.0,0.0,77.24462957563881,348.4808351994642,157.84810912170477,0.0,126.6,772.8637711141579,0.0,64.43570998777972,126.6,0.0,126.6,0.0,0.0,126.6,0.0,0.0,0.0,0.0,0.0,0.0,1377.437967954246,80.17796993927067,0.0,0.0,0.0,0.0,832.9317740544769,5.627008547008548,0.0,406.9737190888882,189.7820621504069,0.0,0.0,0.0,0.0,0.0,106.0801009002477,288.1564444826421,21.086339194006403,0.0,0.0,0.0,629.3440804250477,40.44303797468354,0.0,0.0,15.220189133232612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.01929873891015,19.278906235427975,17.062151241100633,0.0,0.0,28.102366750048102,0.0,0.0,366.9080260384608,122.2992930819018,0.0,0.0,420.0,0.0,25.448275862068968,0.0,0.0,23.6,0.0,0.0,0.0,23.6,23.6,23.6,0.0,50.60000000000001,0.0,1.3333333333333333,0.0,0.0,0.0,26.411188822844334,0.0,6.325901758201921,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,103.0
0.0,0.3492063492063492,0.0,16.444973194385874,0.0,244.09823657591863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5266974291364535,0.0,0.0,14.152701644479246,0.0,2.473302570863546,0.0,14.5891927769886,5.133666646587553,86.0,76.94819531300745,987.8901164341504,333.6113816397553,21.18537036232919,0.0,0.0,0.0,61.30565049904784,276.573846048869,129.1268906280927,0.0,132.4,645.3110088271603,0.0,51.139776808699395,132.4,0.0,132.4,0.0,0.0,132.4,0.0,0.0,0.0,0.0,0.0,0.0,1093.2116719497299,63.63371317622686,0.0,0.0,0.0,0.0,661.0611573939101,5.988376068376069,0.0,350.9661110196538,191.51039851042967,0.0,0.0,0.0,0.0,0.0,99.08914869192193,232.58387800465988,19.696695063742368,0.0,0.0,0.0,542.1487546600112,36.74050632911392,0.0,0.0,12.058642493425102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.43273850144993,15.274280491671798,16.434096594188954,0.0,0.0,27.06792380219357,0.0,0.0,290.6936750415011,96.8952119821685,0.0,0.0,333.0,0.0,30.413793103448278,0.0,0.0,21.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,56.0,0.0,1.6666666666666667,0.0,0.0,0.0,28.73000485437904,0.0,5.909008519122711,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,104.0
0.0,0.3492063492063492,0.0,17.065538220589115,0.0,215.75663064856482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14502307185234,0.0,0.0,14.686765857478461,0.0,1.8549769281476596,0.0,18.06156060220711,5.327389916270103,48.0,92.92243761130739,1223.0174403096644,413.01409057919335,26.22769172554543,0.0,0.0,0.0,75.89698338161497,342.40107439503265,169.0036761387405,0.0,131.8,766.7887489377016,0.0,63.31153423858768,131.8,0.0,131.8,0.0,0.0,131.8,0.0,0.0,0.0,0.0,0.0,0.0,1353.4065363166617,78.77914730749909,0.0,0.0,0.0,0.0,818.4000539678801,5.265641025641026,0.0,395.03832530336456,278.7389232094768,0.0,0.0,0.0,0.0,0.0,158.0563107969307,297.1723357013441,31.418041205969423,0.0,0.0,0.0,608.8592344139793,39.87341772151898,0.0,0.0,11.443120138772313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9422824545312,14.49461884244493,16.12006927073311,0.0,0.0,26.550702328266304,0.0,0.0,275.85548281200454,91.94928468841512,0.0,0.0,227.99999999999997,0.0,47.17241379310345,0.0,0.0,17.6,0.0,0.0,0.0,17.6,17.6,17.6,0.0,50.60000000000001,0.0,1.0,0.0,0.0,0.0,45.007877427970804,0.0,9.425412361790828,1.0,0.0,0.0,0.0,1.0,103.0
0.0,0.6984126984126984,0.0,13.652430576471293,0.0,130.78625689980424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38167435728411336,0.0,0.0,11.749412685982769,0.0,0.6183256427158865,0.0,12.670789729974512,4.261911933016082,30.0,66.38218514087367,857.9876990453271,289.743218346598,18.399604235548093,0.0,0.0,0.0,53.244275992978,240.20582232781467,132.40158955972257,0.0,119.2,564.6658761716304,0.0,44.415161872623415,119.2,0.0,119.2,0.0,0.0,119.2,0.0,0.0,0.0,0.0,0.0,0.0,949.4600172449091,55.26621052435691,0.0,0.0,0.0,0.0,574.1350499668131,4.6461538461538465,0.0,294.62407015156344,275.25778674364994,0.0,0.0,0.0,0.0,0.0,164.43935411757593,222.44927270147363,32.686846716210496,0.0,0.0,0.0,467.22247896696183,28.481012658227844,0.0,0.0,9.14890045324828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.69674005950193,11.588607240781155,14.026553781027514,0.0,0.0,23.1025591687512,0.0,0.0,220.54949359297186,73.51446477533435,0.0,0.0,227.99999999999997,0.0,42.20689655172414,0.0,0.0,14.2,0.0,0.0,0.0,14.2,14.2,14.2,0.0,42.2,0.0,0.0,0.0,0.0,0.0,42.62682950712427,0.0,9.806054014863149,0.0,0.0,0.0,0.0,0.0,95.99999999999999
0.0,0.3492063492063492,0.0,6.205650262032405,0.0,25.23473437725591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5266974291364535,0.0,0.0,5.340642129992168,0.0,2.473302570863546,0.0,3.7347633787614702,1.9372326968254918,16.0,21.116479320503288,252.89513172504923,85.40291364518914,5.423353204265326,0.0,0.0,0.0,15.693952495859367,70.80157809524405,49.35755235642681,0.0,75.0,206.30275825491452,0.0,13.09153758831813,75.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,279.8569447976826,16.289925375448963,0.0,0.0,0.0,0.0,169.22848573573114,2.0649572649572647,0.0,99.61823577256592,142.9595703955531,0.0,0.0,0.0,0.0,0.0,88.45074315751312,75.99879192506566,17.58201921334058,0.0,0.0,0.0,228.8143106787269,2.8481012658227844,0.0,0.0,6.295114990767165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17190068582033,7.973812321638409,10.310563786800076,0.0,0.0,16.98210506061189,0.0,0.0,151.75423871076046,50.583347322477756,0.0,0.0,80.0,0.0,19.24137931034483,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.813360584525572,0.0,5.274605764002175,0.0,0.0,0.0,0.0,0.0,46.0
0.0,0.0,0.0,0.7757062827540506,0.0,0.8229925908077824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667580266249021,0.0,0.0,0.0,0.11953575216957087,0.24215408710318648,4.0,1.0859033585858342,8.094223575899312,2.7334265881754525,0.1735811720334726,0.0,0.0,0.0,0.5023044904997924,2.2660926634699496,1.1623755896884578,0.0,6.2,10.402508265770098,0.0,0.4190109610624851,6.2,0.0,6.2,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,8.957169974008577,0.5213793445694048,0.0,0.0,0.0,0.0,5.416368395913331,0.2064957264957265,0.0,5.767751669709155,3.7419778157396717,0.0,0.0,0.0,0.0,0.0,1.215817775361005,2.011048418941847,0.24167724004591865,0.0,0.0,0.0,57.26680345916422,0.0,0.0,0.0,0.39169604386995693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874964874605135,0.49614832223527877,3.7159899942274386,0.0,0.0,6.1204541081393105,0.0,0.0,9.442485964225096,3.1474082778430605,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12446377862364812,0.0,0.0725031720137756,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
