bus_100011,bus_100221,bus_100251,bus_100331,bus_100351,bus_100931,bus_102281,bus_103441,bus_105251,bus_105581,bus_105701,bus_106001,bus_106771,bus_107501,bus_110161,bus_130001,bus_131751,bus_133661,bus_134201,bus_134461,bus_135041,bus_200001,bus_200071,bus_200261,bus_201361,bus_204901,bus_211211,bus_211651,bus_216471,bus_230171,bus_230541,bus_230601,bus_232301,bus_232631,bus_233771,bus_251601,bus_252891,bus_253751,bus_253851,bus_254001,bus_254031,bus_254391,bus_255951,bus_255981,bus_256181,bus_256751,bus_257141,bus_257301,bus_258301,bus_261001,bus_261161,bus_261331,bus_262011,bus_280781,bus_280991,bus_281221,bus_283651,bus_284011,bus_284741,bus_285491,bus_286671,bus_300011,bus_301441,bus_301461,bus_301721,bus_301741,bus_302051,bus_302071,bus_302201,bus_302211,bus_303741,bus_400011,bus_400031,bus_400041,bus_400061,bus_400071,bus_400081,bus_400501,bus_401601,bus_401621,bus_401681,bus_401691,bus_402791,bus_402811,bus_403671,bus_403691,bus_403911,bus_405951,bus_406021,bus_406911,bus_407871,bus_408441,bus_408811,bus_409611,bus_409941,bus_500001,bus_500071,bus_500241,bus_500991,bus_501961,bus_503161,bus_530001,bus_530021,bus_530121,bus_532171,bus_600001,bus_600031,bus_601941,bus_605141,bus_605771,bus_606631,bus_700001,bus_700161,bus_700631,bus_701551,bus_701721,bus_740011,bus_740531,bus_741041,bus_741321,bus_742351,bus_770011,bus_771731,bus_772611,bus_800071
0.0,0.0,0.0,0.0,0.0,1494.99288877095,296.0,0.0,0.0,0.0,496.0423892100193,0.0,24.209598214285712,0.0,0.0,0.0,0.0,0.0,1.0168126447196213,316.67509512705504,506.7730720684075,0.0,0.0,0.0,10.290143964562569,0.0,214.3599875524999,54.41980238549241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,538.1092744318742,0.0,0.0,17.8,0.0,17.8,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,32.420307804123134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.648901132179507,0.0,92.8417266938312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0741544281264,0.0,139.35120681002567,212.16872496662222,0.0,210.8,290.0197628458498,0.0,0.0,210.8,210.8,403.3518252455652,0.0,507.7802371541502,215.51985981308414,0.0,0.0,0.0,648.471817389059,0.0,0.0,246.8624113475178,0.0,299.7137264497186,0.0,0.0,7.286273550281379,0.0
0.0,0.0,0.0,0.0,0.0,1660.4678071402093,254.0,0.0,0.0,0.0,552.5696269048871,0.0,24.209598214285712,0.0,0.0,0.0,0.0,0.0,1.0470150005033725,335.3476672562746,544.762493678746,0.0,0.0,0.0,10.59579180509413,0.0,355.410715292673,90.22850352226664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,881.47728185025,0.0,0.0,18.8,0.0,18.8,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,53.75315103454182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.997961617423163,0.0,153.93238668284567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.31948153093015,0.0,203.33307199197043,205.06825767690256,0.0,260.4,297.4308300395257,0.0,0.0,260.4,260.4,541.3684796950592,0.0,564.9691699604743,208.30724299065423,0.0,0.0,0.0,628.468714341434,0.0,0.0,409.5347517730497,0.0,293.856129190115,0.0,0.0,7.143870809885001,0.0
0.0,0.0,0.0,0.0,0.0,1673.9330372358,309.0,0.0,0.0,0.0,557.8624394231331,0.0,23.974553571428572,0.0,0.0,0.0,0.0,0.0,1.0142957817376421,332.83075175266276,540.1202489240533,0.0,0.0,0.0,10.26467331118494,0.0,404.8248682674376,102.77332809814314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1004.2187055017534,0.0,0.0,21.6,0.0,21.6,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,61.22666354782995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.222221293997013,0.0,175.33421329083922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.47046061415222,0.0,212.27198818282534,199.32026034712956,0.0,324.2,319.1699604743083,0.0,0.0,324.2,324.2,642.499956018179,0.0,651.0300395256917,202.46845794392527,0.0,0.0,0.0,611.6624939150654,0.0,0.0,434.5063829787233,0.0,337.78810863714216,0.0,0.0,8.211891362857841,0.0
0.0,0.0,0.0,0.0,0.0,1634.3170194542356,310.0,0.0,0.0,0.0,543.8894143749635,0.0,23.73950892857143,0.0,0.0,0.0,0.0,0.0,1.0293969596295176,329.6722698834964,535.934893167653,0.0,0.0,0.0,10.417497231450719,0.0,584.8501391989741,148.47653875955234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,1456.1883991804702,0.0,0.0,36.6,0.0,36.6,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,88.45410819718012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.325627439636943,0.0,253.30518722418665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.35725411659993,0.0,219.9761156719598,199.15120160213624,0.0,395.6,325.59288537549406,0.0,0.0,395.6,395.6,894.662894003812,0.0,729.0071146245059,202.29672897196264,0.0,0.0,0.0,614.3855928675724,0.0,0.0,453.77021276595747,0.0,326.0729141179349,0.0,0.0,7.927085882065084,0.0
0.0,0.0,0.0,0.0,0.0,1660.1872502413569,305.0,0.0,0.0,0.0,555.7453144158346,0.0,23.974553571428572,0.0,0.0,0.0,0.0,0.0,0.8809020436927413,319.1075098372244,508.18974120829193,0.0,0.0,0.0,8.914728682170542,0.0,533.3480642675295,135.40165117342755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1328.5790280507347,0.0,0.0,34.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,80.66481346502066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00738495982758,0.0,230.999058083461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.58366711170453,0.0,219.46715147383273,199.48931909212286,0.0,320.2,315.2173913043478,0.0,0.0,320.2,320.2,836.9462248937105,0.0,642.9826086956521,202.6401869158879,0.0,0.0,0.0,615.7301881013941,0.0,0.0,452.34326241134744,0.0,321.19158306826523,0.0,0.0,7.808416931734768,0.0
0.0,0.0,0.0,0.0,0.0,1643.573365246574,311.0,0.0,0.0,0.0,551.2993519005081,0.0,23.73950892857143,0.0,0.0,0.0,0.0,0.0,0.8154636061612806,310.6641144230288,490.6557042008043,0.0,0.0,0.0,8.252491694352159,0.0,628.9284916177783,159.6667578647943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,1571.7784014987126,0.0,0.0,45.2,0.0,45.2,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,95.12062170668595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.309708841275587,0.0,272.39601847075363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.94220071206055,0.0,215.57467640068558,192.5579105473966,0.0,328.0,318.1818181818182,0.0,0.0,328.0,328.0,683.6314323412987,0.0,653.8181818181818,195.5992990654206,0.0,0.0,0.0,591.7724951175352,0.0,0.0,445.92198581560285,0.0,335.83557621727425,0.0,0.0,8.164423782725715,0.0
0.0,0.0,0.0,0.0,0.0,1603.4034640472669,311.0,0.0,0.0,0.0,533.5155018392013,0.0,23.73950892857143,0.0,0.0,0.0,0.0,0.0,1.0142957817376421,325.3042502987137,526.758305793324,0.0,0.0,0.0,10.26467331118494,0.0,607.1213067368964,154.13054420220092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,1522.846505614951,0.0,0.0,49.2,0.0,49.2,0.0,0.0,49.2,0.0,0.0,0.0,0.0,0.0,91.82245186514096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.328110674149098,0.0,262.95108090666264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.2817645749889,0.0,216.50949445596495,202.02520026702274,0.0,404.6,316.699604743083,0.0,0.0,404.6,404.6,772.0203196012314,0.0,728.900395256917,205.21612149532714,0.0,0.0,0.0,620.7655393217772,0.0,0.0,443.78156028368795,0.0,321.19158306826523,0.0,0.0,7.808416931734768,0.0
0.0,0.0,0.0,0.0,0.0,1601.7733345689724,307.0,0.0,0.0,0.0,532.4569393355521,0.0,23.974553571428572,0.0,0.0,0.0,0.0,0.0,1.0394644115574347,328.2535803691331,531.982747898395,0.0,0.0,0.0,10.51937984496124,0.0,557.2431711050917,141.46792784626922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,1390.9788714127287,0.0,0.0,38.4,0.0,38.4,0.0,0.0,38.4,0.0,0.0,0.0,0.0,0.0,84.27876552543698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.082965930189584,0.0,241.34829818028413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.52692478860706,0.0,198.48260659602877,221.8050734312417,0.0,464.6,318.1818181818182,0.0,0.0,464.6,464.6,857.5629086644187,0.0,790.4181818181819,225.3084112149533,0.0,0.0,0.0,681.3566284962401,0.0,0.0,389.55744680851063,0.0,243.09028627355028,0.0,0.0,5.909713726449718,0.0
0.0,0.0,0.0,0.0,0.0,1494.732997935881,268.0,0.0,0.0,0.0,495.4072517078298,0.0,23.504464285714285,0.0,0.0,0.0,0.0,0.0,1.0444981375213933,316.9300313727698,512.8104354085667,0.0,0.0,0.0,10.5703211517165,0.0,542.3957260798103,137.69859088450352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,1338.340133789742,0.0,0.0,21.8,0.0,21.8,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,82.03320308012975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.414643773848145,0.0,234.91770239196683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.4513796172675,0.0,203.59084547718476,233.6391855807744,0.0,456.4,310.77075098814225,0.0,0.0,456.4,456.4,780.5943996481454,0.0,774.6292490118576,237.32943925233647,0.0,0.0,0.0,716.1025518427313,0.0,0.0,396.6921985815603,0.0,198.18204061658918,0.0,0.0,4.817959383410814,0.0
0.0,0.0,0.0,0.0,0.0,1315.9091029357191,250.0,0.0,0.0,0.0,434.2223389969055,0.0,23.974553571428572,0.0,0.0,0.0,0.0,0.0,1.0168126447196213,298.74169228932595,472.8453555973385,0.0,0.0,0.0,10.290143964562569,0.0,643.7759366430598,163.43609482656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,1580.4171391216994,0.0,0.0,17.8,0.0,17.8,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,97.36618415199318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.978030997617022,0.0,278.82661425907094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.48915220293728,0.0,198.74452745504647,227.72212950600806,0.0,404.0,283.10276679841894,0.0,0.0,404.0,404.0,764.5434686996041,0.0,693.897233201581,231.3189252336449,0.0,0.0,0.0,698.7647756261638,0.0,0.0,387.4170212765958,0.0,189.39564472718376,0.0,0.0,4.604355272816246,0.0
